PID,Arrival Time,Burst Time,Priority
2909,20636,2,2
2910,20645,14,3
2911,20648,21,1
2912,20651,11,3
2913,20658,3,2
2914,20667,2,4
2915,20672,12,4
2916,20679,19,1
2917,20688,21,2
2918,20696,17,3
2919,20707,4,4
2920,20717,22,1
2921,20719,8,4
2922,20726,15,2
2923,20739,14,2
2924,20750,9,3
2925,20757,15,2
2926,20764,23,3
2927,20773,4,1
2928,20777,14,2
2929,20790,11,1
2930,20795,5,3
2931,20806,15,4
2932,20811,20,2
2933,20813,23,1
2934,20823,18,1
2935,20825,4,1
2936,20834,20,4
2937,20844,8,3
2938,20851,13,4
2939,20859,10,4
2940,20864,16,2
2941,20865,8,1
2942,20868,19,3
2943,20881,15,4
2944,20884,17,2
2945,20888,23,2
2946,20890,22,2
2947,20900,11,4
2948,20907,22,1
2949,20916,17,3
2950,20924,5,1
2951,20930,3,4
2952,20941,15,2
2953,20948,18,2
2954,20949,20,4
2955,20960,11,1
2956,20962,8,3
2957,20963,7,3
2958,20968,17,2
2959,20972,4,2
2960,20982,1,2
2961,20987,13,4
2962,20992,13,1
2963,21004,19,1
2964,21016,15,1
2965,21029,21,2
2966,21038,10,2
2967,21050,22,3
2968,21052,13,3
2969,21054,16,3
2970,21065,5,3
2971,21067,22,2
2972,21072,9,2
2973,21080,10,2
2974,21082,22,1
2975,21092,19,3
2976,21093,10,4
2977,21094,16,1
2978,21102,3,4
2979,21103,5,3
2980,21116,14,4
2981,21119,2,3
2982,21123,19,2
2983,21130,21,1
2984,21136,1,3
2985,21147,1,4
2986,21148,16,4
2987,21153,4,4
2988,21161,23,4
2989,21174,20,3
2990,21178,23,4
2991,21188,6,1
2992,21192,10,1
2993,21199,11,3
2994,21205,13,2
2995,21207,11,2
2996,21218,7,2
2997,21228,6,2
2998,21241,14,1
2999,21252,15,3
3000,21255,7,4
3001,21256,19,2
3002,21265,17,4
3003,21273,10,2
3004,21282,13,4
3005,21292,22,2
3006,21294,17,2
3007,21297,4,1
3008,21309,9,3
3009,21311,23,4
3010,21321,19,4
3011,21324,16,1
3012,21326,7,3
3013,21335,13,4
3014,21341,23,3
3015,21349,21,4
3016,21352,19,3
3017,21363,5,4
3018,21376,12,1
3019,21388,21,2
3020,21391,22,1
3021,21401,7,4
3022,21403,7,1
3023,21410,3,4
3024,21420,9,1
3025,21428,1,3
3026,21431,3,4
3027,21433,4,2
3028,21438,1,1
3029,21442,2,1
3030,21449,21,3
3031,21458,19,3
3032,21468,4,4
3033,21469,5,3
3034,21475,1,2
3035,21483,22,2
3036,21491,10,4
3037,21496,13,4
3038,21507,14,2
3039,21510,1,3
3040,21515,20,4
3041,21528,13,1
3042,21529,22,4
3043,21539,9,1
3044,21549,20,2
3045,21551,22,2
3046,21556,7,3
3047,21566,7,1
3048,21575,18,2
3049,21588,12,3
3050,21591,18,3
3051,21593,9,3
3052,21598,9,4
3053,21603,2,1
3054,21608,10,3
3055,21612,11,2
3056,21618,11,2
3057,21619,16,4
3058,21631,8,1
3059,21639,10,2
3060,21644,13,4
3061,21645,5,2
3062,21658,17,1
3063,21664,3,1
3064,21675,9,4
3065,21682,17,2
3066,21695,9,3
3067,21696,12,2
3068,21700,5,1
3069,21707,11,4
3070,21714,6,2
3071,21726,15,4
3072,21730,19,2
3073,21743,8,4
3074,21748,18,3
3075,21749,19,4
3076,21756,19,1
3077,21768,9,4
3078,21778,17,1
3079,21790,22,3
3080,21799,18,4
3081,21807,9,3
3082,21811,3,2
3083,21817,1,1
3084,21827,9,1
3085,21836,18,3
3086,21837,5,1
3087,21850,10,2
3088,21861,5,2
3089,21866,1,4
3090,21870,2,3
3091,21873,23,2
3092,21882,5,4
3093,21886,19,3
3094,21892,11,1
3095,21893,19,3
3096,21901,23,3
3097,21904,18,4
3098,21909,5,3
3099,21918,20,1
3100,21928,23,2
3101,21934,3,1
3102,21935,4,2
3103,21939,7,4
3104,21945,1,1
3105,21948,1,3
3106,21958,18,4
3107,21960,2,4
3108,21966,19,4
3109,21968,11,4
3110,21978,14,4
3111,21990,7,4
3112,21999,8,1
3113,22007,17,4
3114,22019,13,4
3115,22028,19,1
3116,22039,20,4
3117,22044,2,2
3118,22053,9,3
3119,22062,6,4
3120,22070,4,1
3121,22078,6,1
3122,22079,10,3
3123,22089,14,4
3124,22100,16,3
3125,22101,8,1
3126,22103,13,2
3127,22116,23,1
3128,22120,8,2
3129,22123,11,2
3130,22127,9,1
3131,22131,10,2
3132,22140,7,1
3133,22142,15,2
3134,22152,23,4
3135,22153,1,3
3136,22164,17,3
3137,22174,22,3
3138,22180,17,3
3139,22183,3,4
3140,22186,8,3
3141,22193,18,1
3142,22204,19,1
3143,22208,20,1
3144,22219,9,3
3145,22230,4,3
3146,22241,3,2
3147,22244,9,2
3148,22249,3,2
3149,22255,1,1
3150,22268,5,2
3151,22276,13,2
3152,22280,20,4
3153,22285,16,1
3154,22293,11,1
3155,22296,17,4
3156,22301,18,2
3157,22314,9,1
3158,22320,21,3
3159,22321,9,2
3160,22325,23,3
3161,22328,23,1
3162,22329,9,4
3163,22332,4,2
3164,22337,7,4
3165,22341,20,1
3166,22354,19,2
3167,22359,18,4
3168,22370,13,4
3169,22375,10,1
3170,22376,15,2
3171,22385,12,2
3172,22386,20,1
3173,22399,7,1
3174,22409,18,4
3175,22421,17,2
3176,22422,9,3
3177,22429,22,2
3178,22433,8,1
3179,22442,5,1
3180,22445,1,2
3181,22456,15,4
3182,22463,20,1
3183,22469,15,2
3184,22479,18,1
3185,22480,22,4
3186,22492,16,1
3187,22493,13,1
3188,22499,13,3
3189,22511,23,1
3190,22512,8,3
3191,22516,7,1
3192,22519,12,1
3193,22529,3,2
3194,22539,23,4
3195,22550,22,4
3196,22551,2,3
3197,22562,18,4
3198,22570,18,1
3199,22578,19,3
3200,22583,12,3
3201,22594,15,2
3202,22600,14,2
3203,22607,13,1
3204,22608,21,4
3205,22610,13,3
3206,22611,9,3
3207,22621,18,2
3208,22633,17,4
3209,22635,21,4
3210,22639,13,1
3211,22644,1,1
3212,22646,6,2
3213,22659,12,4
3214,22661,21,4
3215,22671,10,3
3216,22680,2,1
3217,22688,4,1
3218,22696,15,4
3219,22708,20,1
3220,22713,13,4
3221,22726,17,1
3222,22738,3,4
3223,22743,21,1
3224,22753,6,2
3225,22758,5,4
3226,22770,14,4
3227,22782,3,4
3228,22785,9,2
3229,22787,1,4
3230,22795,12,1
3231,22808,15,3
3232,22820,23,1
3233,22827,9,3
3234,22838,7,2
3235,22846,18,4
3236,22852,6,3
3237,22857,8,1
3238,22867,12,3
3239,22875,20,2
3240,22882,23,1
3241,22886,15,4
3242,22887,18,4
3243,22892,14,1
3244,22901,16,1
3245,22905,21,1
3246,22912,11,1
3247,22921,22,1
3248,22933,16,3
3249,22939,14,4
3250,22952,9,2
3251,22963,23,4
3252,22976,2,4
3253,22983,17,3
3254,22996,20,3
3255,23006,17,3
3256,23009,18,2
3257,23012,22,4
3258,23019,1,4
3259,23026,18,4
3260,23032,8,4
3261,23035,17,4
3262,23048,6,3
3263,23049,8,1
3264,23052,7,4
3265,23062,1,1
3266,23068,17,2
3267,23075,6,1
3268,23082,18,2
3269,23087,19,3
3270,23099,19,1
3271,23102,12,4
3272,23115,8,3
3273,23124,3,1
3274,23135,15,1
3275,23143,2,1
3276,23148,15,1
3277,23160,7,2
3278,23162,14,2
3279,23170,7,4
3280,23178,13,3
3281,23186,22,1
3282,23194,21,2
3283,23206,17,3
3284,23211,21,3
3285,23221,7,4
3286,23223,22,4
3287,23233,21,4
3288,23240,17,1
3289,23243,8,3
3290,23251,13,1
3291,23255,17,2
3292,23266,13,2
3293,23272,18,1
3294,23273,11,3
3295,23274,5,3
3296,23283,17,4
3297,23289,19,4
3298,23301,6,1
3299,23314,19,1
3300,23318,15,4
3301,23326,2,2
3302,23329,1,2
3303,23342,21,1
3304,23349,18,4
3305,23355,18,1
3306,23364,8,2
3307,23372,20,2
3308,23384,4,3
3309,23389,19,3
3310,23399,1,3
3311,23402,9,2
3312,23403,19,1
3313,23406,15,1
3314,23408,23,2
3315,23413,20,1
3316,23423,3,2
3317,23433,11,1
3318,23434,14,1
3319,23439,17,3
3320,23443,15,1
3321,23449,20,4
3322,23462,17,1
3323,23475,11,3
3324,23488,14,1
3325,23490,5,3
3326,23500,17,4
3327,23506,10,1
3328,23518,13,2
3329,23531,2,4
3330,23541,22,4
3331,23553,11,3
3332,23559,5,3
3333,23570,10,4
3334,23580,17,1
3335,23586,5,4
3336,23595,18,1
3337,23598,15,1
3338,23608,21,2
3339,23610,20,1
3340,23615,10,3
3341,23617,5,2
3342,23622,3,1
3343,23627,5,4
3344,23638,5,2
3345,23642,3,3
3346,23653,3,1
3347,23666,23,3
3348,23671,19,3
3349,23676,17,3
3350,23679,2,4
3351,23682,20,3
3352,23690,20,1
3353,23700,1,2
3354,23709,9,2
3355,23713,13,1
3356,23723,23,1
3357,23734,23,4
3358,23743,18,4
3359,23747,11,2
3360,23757,11,4
3361,23769,20,1
3362,23771,16,3
3363,23782,23,1
3364,23795,10,4
3365,23797,3,2
3366,23804,20,3
3367,23815,10,1
3368,23817,19,2
3369,23826,10,2
3370,23831,10,2
3371,23844,20,4
3372,23852,11,2
3373,23855,19,2
3374,23858,20,1
3375,23867,1,2
3376,23880,18,4
3377,23889,5,1
3378,23901,3,2
3379,23908,23,1
3380,23920,15,3
3381,23925,20,4
3382,23937,14,4
3383,23939,17,4
3384,23942,3,2
3385,23950,20,1
3386,23952,23,2
3387,23964,2,4
3388,23977,8,4
3389,23989,15,1
3390,24000,17,3
3391,24012,7,1
3392,24022,2,1
3393,24027,22,2
3394,24034,19,1
3395,24038,3,3
3396,24040,23,1
3397,24041,9,4
3398,24044,16,4
3399,24045,9,4
3400,24048,2,4
3401,24052,20,3
3402,24053,15,4
3403,24061,17,1
3404,24074,13,3
3405,24087,20,3
3406,24089,8,2
3407,24090,9,4
3408,24101,9,4
3409,24114,7,1
3410,24116,19,2
3411,24124,18,2
3412,24136,19,3
3413,24137,23,3
3414,24141,10,4
3415,24149,2,4
3416,24157,20,2
3417,24168,1,2
3418,24171,14,4
3419,24173,21,2
3420,24186,16,3
3421,24196,9,1
3422,24207,12,1
3423,24208,23,2
3424,24209,18,1
3425,24219,8,3
3426,24229,6,2
3427,24241,2,3
3428,24243,4,2
3429,24248,22,3
3430,24251,12,3
3431,24262,7,2
3432,24268,11,3
3433,24279,19,2
3434,24291,11,1
3435,24297,17,4
3436,24309,1,4
3437,24318,9,1
3438,24319,9,4
3439,24321,6,3
3440,24333,20,2
3441,24335,13,1
3442,24347,16,3
3443,24354,3,2
3444,24355,11,3
3445,24357,13,3
3446,24370,22,3
3447,24382,12,1
3448,24387,20,1
3449,24398,8,1
3450,24408,7,2
3451,24418,11,1
3452,24426,21,2
3453,24438,13,4
3454,24442,6,2
3455,24448,9,2
3456,24456,4,3
3457,24462,14,1
3458,24467,20,2
3459,24473,22,1
3460,24479,6,1
3461,24482,4,2
3462,24494,12,3
3463,24502,22,4
3464,24509,21,1
3465,24511,13,1
3466,24513,5,2
3467,24521,5,3
3468,24533,17,1
3469,24544,23,3
3470,24546,9,3
3471,24547,9,1
3472,24559,8,4
3473,24571,17,1
3474,24581,17,4
3475,24591,6,4
3476,24601,22,4
3477,24610,8,1
3478,24620,23,4
3479,24628,19,2
3480,24629,23,4
3481,24630,12,3
3482,24641,11,1
3483,24647,10,1
3484,24650,8,2
3485,24651,6,4
3486,24664,2,1
3487,24672,2,3
3488,24682,10,1
3489,24695,5,4
3490,24707,13,2
3491,24710,8,1
3492,24718,23,1
3493,24727,7,1
3494,24736,17,4
3495,24746,19,2
3496,24758,7,1
3497,24759,22,2
3498,24769,22,3
3499,24777,9,1
3500,24779,10,3
3501,24785,9,4
3502,24796,22,2
3503,24802,22,3
3504,24815,15,3
3505,24827,15,3
3506,24828,22,1
3507,24831,17,3
3508,24843,3,2
3509,24846,7,3
3510,24853,2,3
3511,24864,4,3
3512,24874,2,2
3513,24886,7,4
3514,24897,14,2
3515,24898,9,4
3516,24909,20,4
3517,24919,19,4
3518,24925,19,1
3519,24937,15,4
3520,24947,15,4
3521,24960,14,2
3522,24970,20,1
3523,24972,23,4
3524,24983,17,2
3525,24993,4,4
3526,25004,5,1
3527,25009,16,1
3528,25012,19,2
3529,25019,22,1
3530,25020,14,2
3531,25029,19,1
3532,25041,7,2
3533,25049,3,1
3534,25054,15,2
3535,25066,13,1
3536,25070,7,3
3537,25073,17,3
3538,25076,8,1
3539,25083,11,2
3540,25087,16,4
3541,25091,16,2
3542,25099,23,3
3543,25104,5,2
3544,25110,13,2
3545,25112,18,1
3546,25113,19,2
3547,25124,14,1
3548,25137,12,1
3549,25143,9,3
3550,25150,19,4
3551,25154,1,1
3552,25164,2,4
3553,25172,7,4
3554,25173,19,4
3555,25174,7,1
3556,25176,11,2
3557,25181,6,4
3558,25191,12,2
3559,25201,2,1
3560,25204,12,3
3561,25211,18,3
3562,25212,23,2
3563,25215,19,2
3564,25225,1,2
3565,25232,12,2
3566,25236,9,3
3567,25244,18,3
3568,25257,10,3
3569,25269,22,2
3570,25274,17,4
3571,25283,23,2
3572,25295,17,3
3573,25302,18,4
3574,25307,20,1
3575,25313,15,2
3576,25319,14,2
3577,25321,15,3
3578,25328,19,1
3579,25329,18,3
3580,25331,2,2
3581,25343,18,2
3582,25354,10,1
3583,25364,14,3
3584,25377,16,3
3585,25387,22,1
3586,25399,18,3
3587,25405,20,3
3588,25409,19,4
3589,25417,23,4
3590,25420,3,1
3591,25421,10,3
3592,25433,10,1
3593,25435,6,4
3594,25439,22,2
3595,25445,12,3
3596,25452,21,4
3597,25464,2,1
3598,25476,17,2
3599,25483,21,3
3600,25485,1,1
3601,25495,11,3
3602,25508,21,2
3603,25513,20,3
3604,25526,16,1
3605,25534,8,1
3606,25539,9,2
3607,25547,13,4
3608,25557,14,1
3609,25561,20,2
3610,25562,4,2
3611,25575,16,4
3612,25581,17,3
3613,25591,22,2
3614,25592,6,3
3615,25603,3,2
3616,25610,13,3
3617,25616,2,4
3618,25622,21,2
3619,25635,12,4
3620,25648,4,4
3621,25651,23,4
3622,25657,1,2
3623,25668,21,2
3624,25669,23,3
3625,25682,14,4
3626,25695,16,4
3627,25705,3,2
3628,25707,4,1
3629,25711,22,4
3630,25723,20,1
3631,25732,6,1
3632,25744,4,2
3633,25753,3,2
3634,25758,8,3
3635,25763,8,1
3636,25769,7,4
3637,25771,13,2
3638,25783,6,2
3639,25794,9,2
3640,25796,23,2
3641,25804,18,1
3642,25811,3,3
3643,25816,23,2
3644,25825,23,2
3645,25826,2,4
3646,25832,15,1
3647,25836,7,4
3648,25849,1,2
3649,25859,15,2
3650,25861,18,2
3651,25862,20,4
3652,25863,11,2
3653,25872,22,1
3654,25873,9,4
3655,25881,5,3
3656,25886,12,2
3657,25898,7,2
3658,25904,23,2
3659,25911,18,2
3660,25922,13,2
3661,25923,3,1
3662,25929,18,2
3663,25938,18,3
3664,25946,15,1
3665,25950,13,4
3666,25959,2,3
3667,25970,5,3
3668,25974,14,2
3669,25980,5,2
3670,25991,13,1
3671,26001,7,2
3672,26009,20,3
3673,26011,17,1
3674,26014,5,4
3675,26023,21,3
3676,26026,2,2
3677,26032,13,3
3678,26035,19,1
3679,26036,13,4
3680,26042,16,3
3681,26052,14,2
3682,26063,1,4
3683,26074,11,3
3684,26078,18,3
3685,26081,12,3
3686,26088,3,3
3687,26094,14,3
3688,26097,10,4
3689,26106,22,4
3690,26111,6,2
3691,26112,16,1
3692,26123,9,1
3693,26128,4,4
3694,26137,10,1
3695,26143,12,2
3696,26147,5,4
3697,26158,11,1
3698,26162,12,1
3699,26171,15,2
3700,26176,17,1
3701,26180,10,3
3702,26191,5,2
3703,26203,16,2
3704,26213,17,4
3705,26216,15,4
3706,26218,6,1
3707,26226,21,1
3708,26236,22,3
3709,26248,11,2
3710,26260,5,4
3711,26273,11,3
3712,26274,19,3
3713,26280,22,3
3714,26282,9,2
3715,26287,19,2
3716,26296,2,4
3717,26300,2,2
3718,26308,1,4
3719,26309,10,1
3720,26317,7,1
3721,26319,12,2
3722,26322,6,3
3723,26327,2,3
3724,26334,19,2
3725,26337,18,3
3726,26341,15,1
3727,26346,22,4
3728,26355,5,2
3729,26368,20,1
3730,26380,5,3
3731,26381,13,3
3732,26394,12,2
3733,26399,10,2
3734,26409,2,2
3735,26422,1,2
3736,26425,21,3
3737,26428,5,3
3738,26438,1,4
3739,26449,2,4
3740,26458,13,4
3741,26465,2,3
3742,26466,22,3
3743,26468,23,2
3744,26473,21,1
3745,26484,17,1
3746,26492,13,2
3747,26503,11,1
3748,26506,4,1
3749,26507,17,3
3750,26520,20,4
3751,26523,15,3
3752,26525,5,3
3753,26530,6,2
3754,26534,19,1
3755,26541,4,1
3756,26547,6,1
3757,26551,13,4
3758,26556,3,1
3759,26558,5,4
3760,26568,19,2
3761,26576,18,2
3762,26589,15,1
3763,26590,18,3
3764,26603,7,4
3765,26605,4,3
3766,26607,22,4
3767,26614,21,2
3768,26624,8,2
3769,26637,1,2
3770,26644,12,4
3771,26652,1,4
3772,26659,20,2
3773,26662,23,4
3774,26670,7,1
3775,26678,4,2
3776,26690,10,2
3777,26691,3,1
3778,26701,5,4
3779,26713,15,3
3780,26715,11,3
3781,26727,4,3
3782,26733,2,4
3783,26739,16,4
3784,26751,17,3
3785,26763,2,4
3786,26767,9,3
3787,26775,20,2
3788,26782,23,4
3789,26795,16,1
3790,26807,11,1
3791,26819,22,2
3792,26822,23,1
3793,26823,9,3
3794,26826,10,2
3795,26828,1,3
3796,26840,2,1
3797,26842,4,3
3798,26843,1,3
3799,26853,4,1
3800,26865,18,1
3801,26875,20,3
3802,26888,2,2
3803,26892,23,3
3804,26899,21,2
3805,26905,1,4
3806,26915,3,2
3807,26919,4,4
3808,26926,10,4
3809,26939,12,1
3810,26944,13,2
3811,26950,4,4
3812,26958,1,2
3813,26968,10,1
3814,26977,6,2
3815,26986,12,1
3816,26999,6,3
3817,27001,9,2
3818,27005,3,1
3819,27009,17,3
3820,27021,2,4
3821,27028,14,3
3822,27034,4,2
3823,27038,22,3
3824,27047,10,2
3825,27053,16,4
3826,27065,9,1
3827,27068,20,4
3828,27071,16,2
3829,27074,6,3
3830,27085,9,2
3831,27087,19,2
3832,27096,21,4
3833,27106,9,1
3834,27109,21,3
3835,27114,15,4
3836,27119,20,2
3837,27120,15,3
3838,27125,10,3
3839,27128,19,1
3840,27137,20,4
3841,27144,18,2
3842,27153,1,2
3843,27154,1,2
3844,27156,9,1
3845,27166,14,1
3846,27170,7,3
3847,27181,11,2
3848,27190,9,3
3849,27193,15,4
3850,27201,3,1
3851,27207,2,3
3852,27216,19,4
3853,27218,10,1
3854,27223,17,3
3855,27226,13,3
3856,27232,7,4
3857,27235,9,2
3858,27245,2,3
3859,27249,23,1
3860,27256,20,1
3861,27269,12,1
3862,27281,23,1
3863,27287,1,3
3864,27300,7,4
3865,27310,5,2
3866,27319,18,2
3867,27332,7,1
3868,27338,11,2
3869,27351,11,2
3870,27355,17,2
3871,27357,4,4
3872,27359,7,4
3873,27360,11,1
3874,27369,22,1
3875,27382,7,4
3876,27384,7,4
3877,27393,20,1
3878,27402,11,3
3879,27407,1,4
3880,27409,13,2
3881,27418,9,2
3882,27430,6,2
3883,27431,20,3
3884,27443,23,4
3885,27447,21,1
3886,27454,18,2
3887,27464,23,3
3888,27466,7,1
3889,27472,17,4
3890,27484,12,2
3891,27494,17,2
3892,27505,8,2
3893,27517,3,3
3894,27524,7,2
3895,27532,20,4
3896,27540,22,4
3897,27553,12,4
3898,27559,9,2
3899,27565,22,1
3900,27578,11,3
3901,27584,20,4
3902,27597,1,3
3903,27602,15,1
3904,27603,18,2
3905,27609,1,2
3906,27619,1,2
3907,27630,5,1
3908,27633,1,2
3909,27639,13,4
3910,27641,2,1
3911,27645,7,1
3912,27655,2,1
3913,27665,18,4
3914,27673,5,3
3915,27677,3,4
3916,27678,11,4
3917,27689,2,2
3918,27699,2,4
3919,27709,8,4
3920,27716,14,2
3921,27725,8,3
3922,27736,10,3
3923,27746,1,1
3924,27754,18,1
3925,27763,13,2
3926,27765,10,1
3927,27768,7,1
3928,27777,9,4
3929,27780,17,1
3930,27785,7,1
3931,27786,22,4
3932,27793,5,4
3933,27803,5,1
3934,27814,17,1
3935,27819,15,4
3936,27822,22,2
3937,27830,5,3
3938,27842,1,1
3939,27844,9,3
3940,27850,11,1
3941,27863,20,3
3942,27873,15,1
3943,27884,1,2
3944,27887,5,4
3945,27894,4,2
3946,27899,6,2
3947,27900,9,4
3948,27906,23,3
3949,27913,17,4
3950,27917,7,2
3951,27924,4,2
3952,27935,21,4
3953,27941,15,1
3954,27947,13,3
3955,27956,5,2
3956,27961,19,1
3957,27966,12,4
3958,27974,4,1
3959,27981,14,2
3960,27983,1,4
3961,27994,1,2
3962,28002,7,2
3963,28009,11,2
3964,28011,9,1
3965,28022,10,2
3966,28030,11,1
3967,28039,20,1
3968,28042,16,1
3969,28043,14,1
3970,28049,2,3
3971,28057,11,1
3972,28060,12,4
3973,28064,15,3
3974,28072,13,2
3975,28079,17,2
3976,28088,1,1
3977,28098,23,1
3978,28108,1,4
3979,28117,11,2
3980,28119,7,3
3981,28121,5,1
3982,28130,17,1
3983,28143,16,1
3984,28153,19,3
3985,28166,9,2
3986,28167,15,3
3987,28169,6,3
3988,28178,7,1
3989,28182,14,3
3990,28194,15,1
3991,28198,19,4
3992,28210,6,1
3993,28221,6,4
3994,28234,3,2
3995,28241,18,4
3996,28247,15,1
3997,28248,4,1
3998,28257,14,4
3999,28268,22,4
4000,28277,6,4
4001,28283,8,3
4002,28292,13,3
4003,28302,16,3
4004,28314,11,2
4005,28327,22,1
4006,28330,20,4
4007,28333,19,2
4008,28337,6,1
4009,28350,3,2
4010,28357,13,4
4011,28359,17,1
4012,28372,1,1
4013,28385,9,2
4014,28391,10,4
4015,28399,23,4
4016,28412,8,2
4017,28416,17,2
4018,28422,17,3
4019,28426,15,3
4020,28433,20,3
4021,28441,3,3
4022,28453,18,3
4023,28456,9,3
4024,28463,23,3
4025,28464,4,2
4026,28465,18,1
4027,28473,14,4
4028,28482,3,1
4029,28495,18,4
4030,28500,14,1
4031,28502,19,3
4032,28505,13,4
4033,28508,18,4
4034,28521,4,1
4035,28525,11,1
4036,28528,13,4
4037,28529,8,2
4038,28538,5,3
4039,28544,12,1
4040,28545,20,3
4041,28548,13,1
4042,28561,3,3
4043,28569,22,1
4044,28578,10,1
4045,28590,18,2
4046,28591,19,2
4047,28599,23,1
4048,28605,2,1
4049,28613,8,4
4050,28626,20,4
4051,28638,7,4
4052,28644,13,3
4053,28652,5,1
4054,28662,2,3
4055,28669,9,2
4056,28681,10,1
4057,28685,6,3
4058,28692,22,4
4059,28694,9,1
4060,28696,16,3
4061,28706,7,4
4062,28710,22,4
4063,28723,13,3
4064,28735,14,3
4065,28737,3,4
4066,28742,3,3
4067,28753,7,2
4068,28764,8,4
4069,28769,21,1
4070,28772,17,3
4071,28778,16,2
4072,28779,20,2
4073,28784,15,3
4074,28787,6,3
4075,28797,19,3
4076,28805,14,2
4077,28806,10,4
4078,28817,14,4
4079,28823,19,4
4080,28836,11,1
4081,28837,16,2
4082,28838,3,1
4083,28849,4,1
4084,28862,13,4
4085,28869,1,2
4086,28879,15,4
4087,28880,12,2
4088,28889,23,2
4089,28896,12,4
4090,28898,17,3
4091,28905,1,2
4092,28911,13,4
4093,28920,8,1
4094,28933,10,3
4095,28939,4,4
4096,28944,23,2
4097,28953,21,4
4098,28966,22,1
4099,28976,22,4
4100,28977,3,1
4101,28985,12,1
4102,28996,15,3
4103,29008,13,4
4104,29017,18,4
4105,29028,21,3
4106,29035,22,1
4107,29043,10,1
4108,29049,17,3
4109,29054,10,1
4110,29062,13,2
4111,29073,2,2
4112,29076,18,4
4113,29086,18,1
4114,29087,8,2
4115,29091,12,4
4116,29100,15,4
4117,29103,18,1
4118,29113,17,4
4119,29126,23,3
4120,29137,16,4
4121,29148,6,1
4122,29161,18,3
4123,29171,11,3
4124,29176,1,1
4125,29180,16,2
4126,29186,10,4
4127,29192,20,2
4128,29200,8,1
4129,29205,5,4
4130,29217,3,1
4131,29222,1,3
4132,29230,9,2
4133,29231,11,2
4134,29237,11,1
4135,29241,18,1
4136,29248,9,3
4137,29261,2,1
4138,29264,1,1
4139,29268,20,1
4140,29272,22,1
4141,29283,10,1
4142,29289,3,1
4143,29294,3,2
4144,29300,9,3
4145,29302,12,2
4146,29305,15,2
4147,29313,1,3
4148,29324,19,1
4149,29332,12,1
4150,29345,11,3
4151,29348,18,1
4152,29351,5,4
4153,29353,5,1
4154,29366,7,2
4155,29378,13,1
4156,29385,20,1
4157,29396,6,3
4158,29402,20,4
4159,29410,9,1
4160,29417,11,4
4161,29419,19,2
4162,29428,21,2
4163,29438,13,1
4164,29445,4,2
4165,29450,17,2
4166,29460,7,4
4167,29471,8,1
4168,29482,19,1
4169,29485,17,4
4170,29497,18,2
4171,29506,20,4
4172,29518,5,1
4173,29530,12,3
4174,29540,10,4
4175,29547,2,1
4176,29551,16,3
4177,29563,21,3
4178,29567,1,3
4179,29576,14,1
4180,29579,15,3
4181,29587,15,3
4182,29591,3,1
4183,29604,7,2
4184,29606,12,1
4185,29610,9,1
4186,29612,10,1
4187,29619,2,2
4188,29632,9,3
4189,29643,14,1
4190,29656,13,4
4191,29658,23,2
4192,29660,17,2
4193,29670,22,4
4194,29671,21,4
4195,29674,21,3
4196,29675,4,1
4197,29676,22,3
4198,29680,11,2
4199,29686,5,2
4200,29693,22,1
4201,29704,8,2
4202,29716,5,1
4203,29718,23,1
4204,29725,23,4
4205,29736,2,2
4206,29737,11,2
4207,29747,5,4
4208,29757,2,4
4209,29764,18,2
4210,29770,6,4
4211,29775,23,3
4212,29785,19,2
4213,29787,23,1
4214,29790,15,1
4215,29791,14,1
4216,29798,15,3
4217,29799,13,2
4218,29802,3,3
4219,29805,5,4
4220,29814,8,3
4221,29824,21,2
4222,29825,14,3
4223,29826,6,2
4224,29835,15,4
4225,29838,23,2
4226,29848,14,4
4227,29849,23,3
4228,29853,20,3
4229,29866,11,1
4230,29877,19,4
4231,29885,12,2
4232,29896,13,2
4233,29905,23,2
4234,29909,7,3
4235,29917,18,1
4236,29928,11,1
4237,29932,11,4
4238,29945,8,1
4239,29946,9,1
4240,29955,11,3
4241,29964,13,3
4242,29977,19,3
4243,29983,7,3
4244,29991,18,2
4245,30002,15,1
4246,30004,16,2
4247,30016,9,3
4248,30017,1,2
4249,30025,14,4
4250,30028,23,2
4251,30032,15,4
4252,30034,14,3
4253,30046,15,3
4254,30052,11,2
4255,30055,17,3
4256,30057,2,2
4257,30061,8,2
4258,30062,2,1
4259,30067,14,4
4260,30075,11,3
4261,30084,13,2
4262,30089,17,4
4263,30092,16,4
4264,30093,9,2
4265,30106,12,3
4266,30116,9,1
4267,30122,22,2
4268,30132,12,1
4269,30140,20,3
4270,30152,2,2
4271,30160,7,4
4272,30162,23,2
4273,30166,14,3
4274,30174,7,2
4275,30178,9,2
4276,30179,4,1
4277,30183,17,1
4278,30196,9,2
4279,30206,2,4
4280,30216,5,3
4281,30224,21,2
4282,30234,4,3
4283,30236,12,1
4284,30242,7,2
4285,30244,6,4
4286,30245,8,3
4287,30256,7,2
4288,30269,5,4
4289,30280,7,3
4290,30291,23,4
4291,30292,8,2
4292,30293,9,1
4293,30306,8,2
4294,30308,23,1
4295,30317,20,1
4296,30318,15,1
4297,30326,17,4
4298,30333,6,1
4299,30340,19,2
4300,30346,4,4
4301,30359,7,2
4302,30368,7,1
4303,30371,17,2
4304,30374,11,1
4305,30379,20,2
4306,30387,15,1
