PID,Arrival Time,Burst Time,Priority
40434,282999,17,3
40435,283003,14,2
40436,283014,15,2
40437,283019,2,1
40438,283026,22,2
40439,283039,14,2
40440,283047,4,1
40441,283054,2,2
40442,283056,11,2
40443,283058,20,1
40444,283070,12,2
40445,283077,18,3
40446,283088,13,4
40447,283096,23,3
40448,283108,14,1
40449,283118,23,1
40450,283119,10,1
40451,283127,5,2
40452,283130,14,4
40453,283133,17,1
40454,283135,15,3
40455,283136,19,3
40456,283141,14,3
40457,283150,7,3
40458,283155,22,4
40459,283162,21,1
40460,283166,14,2
40461,283176,20,1
40462,283177,17,1
40463,283184,21,4
40464,283186,2,4
40465,283198,4,4
40466,283201,3,4
40467,283203,18,3
40468,283208,12,3
40469,283218,6,3
40470,283219,9,3
40471,283223,9,4
40472,283225,20,4
40473,283237,13,3
40474,283247,4,2
40475,283258,12,2
40476,283259,13,2
40477,283262,12,4
40478,283266,5,1
40479,283268,9,1
40480,283276,9,4
40481,283287,23,1
40482,283295,5,2
40483,283298,14,3
40484,283308,19,1
40485,283317,1,3
40486,283324,5,4
40487,283335,23,3
40488,283338,19,3
40489,283339,3,1
40490,283343,22,1
40491,283348,16,2
40492,283351,16,3
40493,283363,16,4
40494,283375,23,3
40495,283388,1,3
40496,283401,15,1
40497,283412,18,2
40498,283424,20,3
40499,283425,13,4
40500,283427,7,2
40501,283436,4,1
40502,283441,20,2
40503,283452,1,1
40504,283465,9,3
40505,283472,2,4
40506,283482,22,4
40507,283486,11,4
40508,283491,17,1
40509,283493,9,1
40510,283496,5,3
40511,283504,14,1
40512,283516,23,4
40513,283526,13,1
40514,283537,7,1
40515,283549,2,4
40516,283554,1,2
40517,283564,4,4
40518,283574,3,4
40519,283579,1,1
40520,283589,20,1
40521,283590,5,4
40522,283592,20,4
40523,283595,18,2
40524,283598,9,1
40525,283603,23,2
40526,283611,8,4
40527,283619,21,4
40528,283628,4,2
40529,283633,1,4
40530,283636,2,1
40531,283637,14,4
40532,283644,21,3
40533,283648,7,4
40534,283653,20,2
40535,283657,7,4
40536,283661,4,2
40537,283670,7,4
40538,283682,12,2
40539,283693,14,3
40540,283705,17,4
40541,283718,3,4
40542,283722,7,3
40543,283726,8,2
40544,283730,22,1
40545,283733,4,2
40546,283740,9,1
40547,283746,6,2
40548,283753,13,3
40549,283755,2,2
40550,283761,5,1
40551,283772,12,4
40552,283785,23,1
40553,283789,16,4
40554,283798,17,3
40555,283808,20,4
40556,283815,11,4
40557,283822,12,3
40558,283830,23,3
40559,283831,18,3
40560,283839,18,2
40561,283844,6,2
40562,283846,19,1
40563,283850,3,2
40564,283861,12,4
40565,283868,3,2
40566,283870,9,1
40567,283872,9,1
40568,283879,7,2
40569,283886,22,3
40570,283887,6,1
40571,283889,9,4
40572,283893,19,2
40573,283901,17,3
40574,283913,4,2
40575,283914,12,1
40576,283919,20,2
40577,283925,3,3
40578,283930,5,1
40579,283943,21,3
40580,283951,8,3
40581,283957,23,2
40582,283967,8,4
40583,283974,9,2
40584,283981,16,2
40585,283992,6,3
40586,284000,15,1
40587,284005,16,1
40588,284011,19,3
40589,284016,20,1
40590,284026,14,4
40591,284037,1,2
40592,284039,17,1
40593,284041,6,4
40594,284050,13,1
40595,284062,21,1
40596,284075,16,2
40597,284076,7,4
40598,284079,5,2
40599,284090,17,3
40600,284097,5,4
40601,284101,19,1
40602,284111,15,4
40603,284119,15,4
40604,284122,14,1
40605,284127,12,4
40606,284133,9,3
40607,284142,23,1
40608,284155,9,1
40609,284162,10,1
40610,284164,10,3
40611,284166,21,3
40612,284174,9,4
40613,284178,22,1
40614,284181,22,1
40615,284193,4,2
40616,284196,16,2
40617,284197,19,4
40618,284207,5,4
40619,284215,11,2
40620,284221,10,2
40621,284225,3,1
40622,284233,4,3
40623,284234,9,2
40624,284242,16,3
40625,284247,7,1
40626,284255,12,3
40627,284261,10,2
40628,284273,22,3
40629,284284,23,1
40630,284295,15,3
40631,284303,8,2
40632,284313,11,2
40633,284315,23,1
40634,284316,12,3
40635,284328,10,4
40636,284338,18,3
40637,284351,12,4
40638,284358,9,2
40639,284368,18,3
40640,284380,20,4
40641,284393,15,2
40642,284400,2,1
40643,284405,23,1
40644,284406,5,2
40645,284409,10,4
40646,284416,13,3
40647,284421,2,4
40648,284427,22,1
40649,284432,5,4
40650,284434,18,2
40651,284446,10,1
40652,284449,23,2
40653,284451,8,2
40654,284452,12,2
40655,284458,10,4
40656,284471,15,3
40657,284472,12,1
40658,284474,3,4
40659,284475,21,2
40660,284485,2,1
40661,284498,6,1
40662,284504,10,1
40663,284515,18,2
40664,284523,5,3
40665,284525,10,3
40666,284532,2,3
40667,284540,23,2
40668,284553,1,4
40669,284554,7,3
40670,284567,6,3
40671,284577,12,4
40672,284579,19,3
40673,284581,13,1
40674,284594,8,3
40675,284603,23,3
40676,284605,14,1
40677,284617,21,2
40678,284629,19,1
40679,284642,14,2
40680,284643,22,3
40681,284646,11,4
40682,284648,18,1
40683,284653,12,1
40684,284659,5,4
40685,284672,19,1
40686,284673,20,4
40687,284683,21,2
40688,284690,17,4
40689,284699,17,2
40690,284700,16,1
40691,284703,22,3
40692,284707,2,2
40693,284713,9,2
40694,284723,17,1
40695,284729,19,4
40696,284731,6,2
40697,284736,6,1
40698,284744,3,2
40699,284752,8,1
40700,284765,17,4
40701,284778,18,1
40702,284784,10,1
40703,284790,1,3
40704,284797,5,3
40705,284809,7,4
40706,284811,19,1
40707,284815,12,4
40708,284825,5,3
40709,284827,16,2
40710,284831,1,1
40711,284834,21,3
40712,284837,19,4
40713,284842,3,1
40714,284847,23,3
40715,284854,20,4
40716,284859,8,3
40717,284865,5,2
40718,284874,12,3
40719,284876,12,3
40720,284877,23,3
40721,284885,4,1
40722,284898,14,4
40723,284900,3,3
40724,284902,17,4
40725,284903,12,2
40726,284907,20,2
40727,284909,19,3
40728,284910,5,2
40729,284917,14,3
40730,284920,3,4
40731,284933,17,3
40732,284944,8,3
40733,284954,19,4
40734,284963,7,4
40735,284975,13,4
40736,284982,23,4
40737,284992,23,1
40738,285005,5,2
40739,285010,22,3
40740,285017,5,2
40741,285025,22,3
40742,285033,12,3
40743,285046,6,3
40744,285049,6,1
40745,285050,23,4
40746,285051,3,3
40747,285061,1,3
40748,285074,22,4
40749,285085,1,1
40750,285094,5,3
40751,285103,9,1
40752,285107,8,2
40753,285110,20,3
40754,285113,5,2
40755,285122,13,1
40756,285126,20,3
40757,285130,9,1
40758,285142,14,1
40759,285151,11,4
40760,285164,17,4
40761,285172,9,1
40762,285184,3,4
40763,285186,21,1
40764,285189,23,3
40765,285197,6,2
40766,285206,22,2
40767,285218,21,2
40768,285228,2,2
40769,285230,18,2
40770,285237,5,1
40771,285239,21,2
40772,285246,8,4
40773,285257,21,2
40774,285261,2,2
40775,285267,4,2
40776,285271,17,3
40777,285276,7,1
40778,285280,15,4
40779,285282,21,1
40780,285295,21,3
40781,285307,5,3
40782,285309,1,4
40783,285316,1,1
40784,285322,14,2
40785,285330,6,1
40786,285338,18,2
40787,285346,18,1
40788,285349,3,1
40789,285361,3,1
40790,285374,10,3
40791,285376,13,2
40792,285382,4,4
40793,285394,5,3
40794,285398,7,3
40795,285402,3,2
40796,285413,10,4
40797,285420,23,3
40798,285431,2,1
40799,285439,4,3
40800,285442,19,2
40801,285448,3,3
40802,285456,2,2
40803,285458,3,4
40804,285461,2,2
40805,285462,7,2
40806,285471,16,3
40807,285477,21,3
40808,285482,17,3
40809,285495,7,4
40810,285496,6,1
40811,285501,22,1
40812,285503,3,3
40813,285509,18,3
40814,285513,14,4
40815,285519,23,2
40816,285532,20,3
40817,285534,15,1
40818,285540,22,2
40819,285544,2,2
40820,285555,7,2
40821,285563,17,1
40822,285565,11,1
40823,285569,13,4
40824,285577,2,3
40825,285590,6,4
40826,285598,16,1
40827,285611,2,3
40828,285614,9,4
40829,285626,2,4
40830,285634,1,1
40831,285643,20,4
40832,285647,4,1
40833,285649,9,1
40834,285655,8,4
40835,285665,6,3
40836,285673,19,4
40837,285685,20,2
40838,285691,18,4
40839,285695,8,4
40840,285703,3,3
40841,285711,18,3
40842,285718,14,2
40843,285729,23,1
40844,285730,21,2
40845,285742,2,3
40846,285746,9,1
40847,285752,18,4
40848,285760,14,1
40849,285769,4,3
40850,285780,17,4
40851,285786,7,2
40852,285791,8,4
40853,285801,2,2
40854,285813,4,4
40855,285820,13,1
40856,285822,13,4
40857,285832,18,3
40858,285845,5,2
40859,285854,8,2
40860,285867,4,1
40861,285876,6,1
40862,285882,10,4
40863,285890,6,2
40864,285902,1,3
40865,285911,13,2
40866,285912,16,4
40867,285922,4,1
40868,285929,13,3
40869,285936,7,1
40870,285947,18,2
40871,285960,15,3
40872,285962,17,2
40873,285965,21,2
40874,285976,18,3
40875,285981,21,4
40876,285983,4,3
40877,285995,6,1
40878,286006,14,2
40879,286018,3,1
40880,286029,12,4
40881,286042,16,2
40882,286047,7,3
40883,286052,13,1
40884,286063,15,1
40885,286068,12,2
40886,286081,7,3
40887,286086,23,1
40888,286099,22,2
40889,286103,3,2
40890,286112,5,3
40891,286113,5,3
40892,286119,12,1
40893,286128,23,3
40894,286131,12,4
40895,286142,3,1
40896,286155,1,1
40897,286166,9,4
40898,286171,18,4
40899,286177,21,1
40900,286178,6,1
40901,286191,10,2
40902,286198,17,1
40903,286208,10,2
40904,286209,21,1
40905,286214,2,2
40906,286224,1,2
40907,286225,1,1
40908,286226,9,3
40909,286236,17,1
40910,286245,14,2
40911,286252,2,1
40912,286257,13,1
40913,286265,16,2
40914,286277,6,2
40915,286279,17,1
40916,286283,7,1
40917,286293,21,3
40918,286300,13,1
40919,286304,3,3
40920,286313,11,1
40921,286321,19,1
40922,286325,15,2
40923,286329,12,3
40924,286330,17,3
40925,286334,20,2
40926,286347,23,2
40927,286355,10,2
40928,286359,1,3
40929,286367,6,2
40930,286368,2,3
40931,286369,16,4
40932,286380,13,4
40933,286381,3,2
40934,286394,3,1
40935,286406,5,2
40936,286415,2,3
40937,286424,4,1
40938,286426,18,4
40939,286429,16,3
40940,286438,8,2
40941,286447,16,2
40942,286458,20,2
40943,286468,19,3
40944,286480,10,3
40945,286484,18,1
40946,286492,21,1
40947,286496,13,3
40948,286507,8,2
40949,286514,7,3
40950,286517,10,4
40951,286520,22,2
40952,286526,21,3
40953,286539,9,4
40954,286543,11,4
40955,286545,3,3
40956,286549,10,4
40957,286561,20,4
40958,286564,2,3
40959,286569,21,2
40960,286579,13,2
40961,286588,11,2
40962,286597,7,4
40963,286601,7,4
40964,286614,11,3
40965,286622,16,1
40966,286628,22,1
40967,286641,15,2
40968,286643,22,2
40969,286650,17,4
40970,286657,7,4
40971,286659,16,4
40972,286661,5,3
40973,286671,20,3
40974,286680,22,1
40975,286693,12,1
40976,286706,16,3
40977,286715,16,1
40978,286723,21,4
40979,286724,22,2
40980,286727,18,1
40981,286738,17,3
40982,286747,10,1
40983,286759,17,1
40984,286764,9,4
40985,286771,22,2
40986,286772,2,3
40987,286780,4,2
40988,286792,4,1
40989,286804,16,2
40990,286805,19,4
40991,286807,10,2
40992,286808,7,4
40993,286812,12,2
40994,286818,16,2
40995,286821,1,2
40996,286827,20,3
40997,286840,18,1
40998,286842,11,2
40999,286843,6,1
41000,286849,9,4
41001,286852,22,3
41002,286856,9,4
41003,286868,7,1
41004,286879,15,3
41005,286885,7,4
41006,286888,16,1
41007,286898,4,4
41008,286911,12,3
41009,286913,19,4
41010,286914,12,1
41011,286919,10,1
41012,286929,19,2
41013,286935,11,4
41014,286947,19,3
41015,286955,2,4
41016,286966,9,3
41017,286970,19,4
41018,286976,22,3
41019,286979,18,1
41020,286981,16,2
41021,286984,8,2
41022,286997,11,1
41023,286998,1,2
41024,287003,18,3
41025,287005,16,1
41026,287017,16,4
41027,287018,10,4
41028,287030,21,3
41029,287039,3,4
41030,287050,7,3
41031,287059,12,4
41032,287067,14,2
41033,287074,6,2
41034,287077,23,2
41035,287082,3,2
41036,287086,17,4
41037,287097,9,2
41038,287098,21,4
41039,287105,20,1
41040,287117,4,3
41041,287119,2,2
41042,287124,11,3
41043,287130,19,1
41044,287141,2,4
41045,287148,21,3
41046,287158,1,3
41047,287161,21,2
41048,287163,18,3
41049,287171,3,1
41050,287181,18,3
41051,287185,19,4
41052,287193,9,1
41053,287201,5,1
41054,287205,10,2
41055,287206,17,3
41056,287218,5,3
41057,287229,6,1
41058,287230,8,4
41059,287240,19,2
41060,287243,16,1
41061,287253,1,3
41062,287259,17,2
41063,287270,18,2
41064,287275,5,3
41065,287283,23,2
41066,287290,19,4
41067,287299,23,3
41068,287306,5,1
41069,287307,19,3
41070,287308,16,1
41071,287313,12,2
41072,287317,3,3
41073,287321,2,3
41074,287328,2,2
41075,287338,6,2
41076,287351,8,4
41077,287357,4,2
41078,287370,17,3
41079,287377,4,1
41080,287383,11,2
41081,287385,20,4
41082,287389,18,4
41083,287398,4,1
41084,287405,20,3
41085,287414,22,1
41086,287424,8,3
41087,287432,3,2
41088,287436,19,3
41089,287442,14,3
41090,287452,13,3
41091,287456,9,1
41092,287463,19,2
41093,287475,5,4
41094,287479,19,2
41095,287482,17,2
41096,287491,6,2
41097,287492,5,1
41098,287503,2,3
41099,287514,17,4
41100,287520,6,3
41101,287524,15,4
41102,287525,5,3
41103,287534,12,1
41104,287536,18,3
41105,287540,17,3
41106,287553,19,3
41107,287565,22,4
41108,287573,12,2
41109,287583,19,3
41110,287591,21,4
41111,287604,5,3
41112,287616,12,4
41113,287617,7,2
41114,287626,17,3
41115,287638,22,3
41116,287649,21,2
41117,287655,4,4
41118,287657,22,2
41119,287663,12,3
41120,287668,10,2
41121,287677,7,2
41122,287679,4,3
41123,287683,8,4
41124,287685,12,1
41125,287687,6,4
41126,287688,8,2
41127,287693,23,4
41128,287701,1,1
41129,287709,18,3
41130,287712,12,2
41131,287721,4,4
41132,287724,10,4
41133,287730,8,4
41134,287741,17,4
41135,287742,7,4
41136,287749,1,3
41137,287760,2,1
41138,287771,11,4
41139,287782,5,3
41140,287785,7,3
41141,287797,5,3
41142,287805,22,4
41143,287818,22,2
41144,287820,13,3
41145,287821,20,3
41146,287829,1,4
41147,287839,11,1
41148,287840,1,2
41149,287850,1,1
41150,287853,3,2
41151,287861,19,2
41152,287869,3,2
41153,287872,9,4
41154,287879,21,4
41155,287887,7,4
41156,287900,21,4
41157,287903,23,2
41158,287913,4,4
41159,287915,9,3
41160,287918,7,4
41161,287928,3,1
41162,287933,4,4
41163,287938,8,2
41164,287948,4,4
41165,287953,18,2
41166,287957,15,4
41167,287969,13,4
41168,287970,15,4
41169,287976,15,4
41170,287984,19,4
41171,287988,17,2
41172,287999,18,3
41173,288001,5,2
41174,288013,18,2
41175,288020,15,3
41176,288022,17,2
41177,288023,1,3
41178,288026,10,2
41179,288029,13,4
41180,288030,3,4
41181,288031,4,1
41182,288034,17,1
41183,288035,8,3
41184,288045,2,1
41185,288047,22,1
41186,288057,8,2
41187,288067,18,4
41188,288071,15,3
41189,288081,23,1
41190,288090,9,1
41191,288097,19,2
41192,288098,11,1
41193,288103,3,4
41194,288116,11,4
41195,288121,19,3
41196,288133,8,4
41197,288143,3,4
41198,288151,15,2
41199,288157,11,4
41200,288164,9,4
41201,288171,15,2
41202,288178,10,1
41203,288191,8,1
41204,288201,14,2
41205,288205,12,2
41206,288211,12,1
41207,288223,19,1
41208,288236,13,2
41209,288245,13,2
41210,288249,14,4
41211,288252,20,3
41212,288256,17,4
41213,288265,21,3
41214,288266,2,2
41215,288268,18,4
41216,288273,2,1
41217,288274,22,1
41218,288285,12,4
41219,288293,17,1
41220,288299,6,2
41221,288311,22,2
41222,288324,18,3
41223,288335,18,4
41224,288341,4,1
41225,288354,8,1
41226,288361,19,2
41227,288368,2,3
41228,288369,2,2
41229,288376,5,3
41230,288386,23,3
41231,288398,13,2
41232,288401,20,4
41233,288414,7,1
41234,288424,20,4
41235,288431,22,1
41236,288434,12,3
41237,288442,11,4
41238,288445,20,1
41239,288457,14,2
41240,288466,6,2
41241,288479,23,3
41242,288484,11,3
41243,288490,22,1
41244,288494,23,1
41245,288504,1,4
41246,288508,1,4
41247,288515,3,1
41248,288526,15,2
41249,288529,16,2
41250,288537,20,4
41251,288539,9,2
41252,288542,19,1
41253,288544,13,1
41254,288553,10,3
41255,288559,8,2
41256,288564,6,3
41257,288565,23,1
41258,288568,13,2
41259,288573,7,4
41260,288578,21,4
41261,288588,8,3
41262,288589,12,3
41263,288597,4,3
41264,288600,22,4
41265,288607,4,3
41266,288618,7,1
41267,288627,4,4
41268,288637,2,1
41269,288650,7,3
41270,288656,17,1
41271,288661,12,3
41272,288674,9,2
41273,288685,9,3
41274,288687,19,3
41275,288690,12,2
41276,288699,13,1
41277,288702,23,3
41278,288715,15,4
41279,288721,12,2
41280,288722,15,4
41281,288728,3,2
41282,288734,7,3
41283,288742,2,3
41284,288751,17,2
41285,288760,1,1
41286,288767,3,1
41287,288775,17,3
41288,288786,15,2
41289,288795,9,1
41290,288801,14,4
41291,288809,7,2
41292,288818,6,2
41293,288822,11,1
41294,288826,17,1
41295,288830,22,3
41296,288833,4,1
41297,288843,12,1
41298,288851,1,2
41299,288859,17,2
41300,288866,2,1
41301,288870,21,3
41302,288880,17,1
41303,288881,1,2
41304,288891,8,2
41305,288894,16,2
41306,288895,7,1
41307,288907,5,4
41308,288918,5,3
41309,288919,1,4
41310,288924,3,3
41311,288935,3,2
41312,288943,21,4
41313,288948,2,2
41314,288958,6,3
41315,288964,11,3
41316,288970,14,2
41317,288983,21,4
41318,288989,18,3
41319,288999,1,3
41320,289008,5,4
41321,289016,5,2
41322,289026,22,1
41323,289028,20,2
41324,289038,3,4
41325,289042,4,4
41326,289049,17,4
41327,289055,11,3
41328,289065,16,2
41329,289066,5,4
41330,289072,15,3
41331,289075,2,2
41332,289088,8,3
41333,289093,7,2
41334,289097,17,1
41335,289105,18,3
41336,289112,4,2
41337,289124,5,2
41338,289130,6,1
41339,289131,18,4
41340,289132,19,3
41341,289141,9,3
41342,289150,21,1
41343,289156,4,3
41344,289163,17,3
41345,289171,12,3
41346,289184,18,3
41347,289190,5,1
41348,289198,4,2
41349,289208,12,4
41350,289211,18,3
41351,289220,18,2
41352,289223,7,4
41353,289233,18,1
41354,289238,10,1
41355,289239,17,1
41356,289250,17,4
41357,289258,17,2
41358,289262,19,2
41359,289272,11,2
41360,289280,19,1
41361,289290,6,4
41362,289293,13,2
41363,289305,2,1
41364,289317,4,3
41365,289318,17,3
41366,289330,18,1
41367,289335,13,4
41368,289347,22,1
41369,289354,20,3
41370,289357,1,3
41371,289362,22,1
41372,289363,15,4
41373,289367,2,4
41374,289378,4,2
41375,289379,16,4
41376,289388,16,2
41377,289397,14,2
41378,289410,6,4
41379,289422,15,2
41380,289423,18,2
41381,289432,19,2
41382,289434,15,1
41383,289445,22,1
41384,289454,9,2
41385,289459,12,4
41386,289464,15,1
41387,289476,11,2
41388,289488,12,1
41389,289492,12,4
41390,289493,13,3
41391,289499,17,3
41392,289510,19,3
41393,289520,9,4
41394,289529,5,3
41395,289530,4,2
41396,289539,20,1
41397,289541,3,2
41398,289542,11,1
41399,289551,20,2
41400,289563,1,1
41401,289573,20,2
41402,289583,13,3
41403,289586,15,4
41404,289588,10,2
41405,289590,19,1
41406,289594,6,4
41407,289599,2,3
41408,289611,7,3
41409,289617,6,4
41410,289618,10,4
41411,289622,5,2
41412,289632,11,4
41413,289641,23,1
41414,289644,4,3
41415,289655,12,4
41416,289664,1,1
41417,289672,1,4
41418,289683,13,4
41419,289694,8,1
41420,289701,21,3
41421,289714,7,4
41422,289724,2,1
41423,289733,4,3
41424,289737,4,3
41425,289739,22,1
41426,289747,23,1
41427,289750,18,1
41428,289762,17,2
41429,289771,11,3
41430,289777,3,3
41431,289784,3,3
41432,289790,12,1
41433,289802,21,1
41434,289803,19,2
41435,289810,17,3
41436,289822,10,4
41437,289828,4,1
41438,289835,10,2
41439,289847,8,3
41440,289857,23,2
41441,289862,14,4
41442,289874,5,1
41443,289875,12,3
41444,289877,3,4
41445,289888,1,4
41446,289896,3,1
41447,289907,19,1
41448,289909,3,1
41449,289917,12,2
41450,289921,21,3
41451,289924,2,1
41452,289933,3,2
41453,289938,2,4
41454,289948,11,3
41455,289955,5,3
41456,289965,9,1
41457,289968,2,2
41458,289973,10,4
41459,289985,3,1
41460,289986,20,4
41461,289996,11,1
41462,289999,3,1
41463,290009,16,3
41464,290022,6,4
41465,290024,4,1
41466,290027,9,1
41467,290036,17,2
41468,290040,15,3
41469,290050,6,2
41470,290060,1,2
41471,290066,1,4
41472,290069,5,2
41473,290074,7,1
41474,290086,22,2
41475,290091,23,3
41476,290095,19,4
41477,290106,4,1
41478,290107,1,4
41479,290111,17,2
41480,290118,15,4
41481,290123,7,1
41482,290131,7,4
41483,290140,13,2
41484,290143,12,2
41485,290152,2,3
41486,290163,7,1
41487,290175,20,3
41488,290178,17,2
41489,290191,4,1
41490,290197,11,4
41491,290198,18,3
41492,290210,11,2
41493,290213,12,4
41494,290219,23,4
41495,290232,13,2
41496,290238,16,2
41497,290246,18,4
41498,290252,20,3
41499,290265,11,2
41500,290269,5,4
41501,290278,17,3
41502,290279,4,1
41503,290288,11,2
41504,290297,11,1
41505,290309,10,1
41506,290321,1,2
41507,290333,3,1
41508,290339,18,3
41509,290340,7,4
41510,290353,13,1
41511,290356,14,3
41512,290365,20,2
41513,290367,14,1
41514,290369,4,2
41515,290372,1,4
41516,290376,22,3
41517,290378,3,1
41518,290382,13,1
41519,290390,2,3
41520,290392,17,2
41521,290396,3,3
41522,290406,8,1
41523,290407,3,1
41524,290420,21,1
41525,290428,21,2
41526,290429,13,2
41527,290435,6,4
41528,290440,16,3
41529,290447,4,4
41530,290459,10,3
41531,290460,19,3
41532,290464,18,2
41533,290465,21,4
41534,290475,5,4
41535,290483,21,4
41536,290491,22,2
41537,290500,2,3
41538,290506,15,2
41539,290518,14,1
41540,290525,8,3
41541,290526,12,2
41542,290539,11,2
41543,290548,12,3
41544,290561,8,2
41545,290564,8,1
41546,290568,2,3
41547,290579,6,2
41548,290586,17,1
41549,290590,4,2
41550,290599,9,1
41551,290610,3,4
41552,290621,5,3
41553,290627,19,4
41554,290632,3,1
41555,290633,8,2
41556,290640,9,4
41557,290650,18,2
41558,290654,13,2
41559,290663,11,2
41560,290666,14,1
41561,290679,9,3
41562,290685,14,1
41563,290687,8,1
41564,290698,23,2
41565,290709,19,1
41566,290718,18,1
41567,290723,8,3
41568,290734,20,1
41569,290741,21,1
41570,290753,15,2
41571,290760,15,2
41572,290762,21,1
41573,290774,11,1
41574,290787,6,3
41575,290791,10,1
41576,290792,8,4
41577,290796,4,1
41578,290804,15,1
41579,290813,19,2
41580,290825,1,4
41581,290826,3,3
41582,290830,2,3
41583,290832,5,1
41584,290841,9,3
41585,290846,1,1
41586,290859,23,2
41587,290861,10,4
41588,290871,17,3
41589,290876,10,2
41590,290882,8,1
41591,290887,13,1
41592,290899,10,2
41593,290903,13,3
41594,290908,10,1
41595,290916,8,2
41596,290921,21,3
41597,290923,20,4
41598,290930,6,3
41599,290941,8,4
41600,290949,17,3
41601,290959,15,2
41602,290972,21,4
41603,290973,13,2
41604,290982,20,3
41605,290990,5,2
41606,290998,4,2
41607,291007,7,1
41608,291019,15,2
41609,291023,18,3
41610,291034,13,4
41611,291046,7,4
41612,291057,11,2
41613,291060,17,3
41614,291071,14,4
41615,291083,4,1
41616,291091,4,4
41617,291099,6,1
41618,291101,3,3
41619,291105,6,3
41620,291110,8,2
41621,291114,22,1
41622,291121,10,2
41623,291134,16,1
41624,291142,7,4
41625,291146,22,1
41626,291156,9,1
41627,291161,10,2
41628,291167,16,1
41629,291168,6,3
41630,291173,1,3
41631,291180,21,3
41632,291187,13,4
41633,291199,1,4
41634,291211,20,1
41635,291223,15,1
41636,291226,10,2
41637,291230,11,1
41638,291233,1,3
41639,291241,2,2
41640,291242,22,3
41641,291254,6,2
41642,291265,15,4
41643,291270,3,4
41644,291271,13,4
41645,291284,22,2
41646,291294,16,2
41647,291307,10,1
41648,291317,6,1
41649,291319,22,4
41650,291325,5,2
41651,291329,15,2
41652,291334,16,1
41653,291335,3,3
41654,291342,17,4
41655,291343,16,4
41656,291346,9,2
41657,291349,9,2
41658,291356,7,3
41659,291363,3,2
41660,291368,17,3
41661,291369,16,3
41662,291374,20,3
41663,291379,18,2
41664,291383,16,3
41665,291389,17,4
41666,291400,18,4
41667,291405,15,4
41668,291415,7,4
41669,291424,8,2
41670,291427,2,2
41671,291430,5,2
41672,291431,23,1
41673,291432,5,2
41674,291434,10,2
41675,291440,4,2
41676,291450,18,2
41677,291451,13,2
41678,291457,12,1
41679,291463,4,1
41680,291472,4,1
41681,291478,9,1
41682,291485,20,1
41683,291498,3,1
41684,291503,21,3
41685,291515,11,3
41686,291519,2,2
41687,291531,21,4
41688,291537,7,4
41689,291548,12,2
41690,291555,15,1
41691,291556,20,1
41692,291560,6,3
41693,291561,5,4
41694,291569,22,2
41695,291578,14,3
41696,291581,1,1
41697,291590,7,3
41698,291594,22,2
41699,291604,8,3
41700,291606,6,3
41701,291612,20,2
41702,291624,6,1
41703,291627,9,1
41704,291638,5,2
41705,291643,23,2
41706,291653,22,3
41707,291656,13,1
41708,291658,6,4
41709,291669,10,4
41710,291681,10,3
41711,291692,9,4
41712,291696,22,1
41713,291707,17,1
41714,291717,9,4
41715,291730,8,3
41716,291743,6,4
41717,291754,16,1
41718,291761,13,1
41719,291764,20,3
41720,291765,14,4
41721,291776,7,2
41722,291779,22,1
41723,291780,14,4
41724,291790,7,3
41725,291797,6,3
41726,291809,3,1
41727,291820,8,2
41728,291824,17,2
41729,291833,10,1
41730,291846,18,4
41731,291858,12,4
41732,291871,17,1
41733,291881,13,4
41734,291888,8,4
41735,291892,21,4
41736,291902,9,2
41737,291912,18,1
41738,291916,12,3
41739,291922,18,2
41740,291926,9,4
41741,291935,12,3
41742,291941,16,2
41743,291944,11,4
41744,291953,16,4
41745,291963,17,1
41746,291968,12,1
41747,291977,19,1
41748,291985,2,4
41749,291987,3,1
41750,292000,18,4
41751,292004,11,1
41752,292006,4,1
41753,292013,16,4
41754,292019,17,1
41755,292028,4,1
41756,292036,22,4
41757,292048,10,1
41758,292058,18,4
41759,292060,6,4
41760,292069,17,2
41761,292071,12,1
41762,292081,8,1
41763,292094,2,4
41764,292105,23,2
41765,292118,4,3
41766,292129,6,3
41767,292139,9,2
41768,292144,5,1
41769,292147,3,4
41770,292156,3,3
41771,292159,21,1
41772,292172,11,3
41773,292185,22,3
41774,292186,19,2
41775,292190,7,3
41776,292202,22,2
41777,292208,13,3
41778,292211,18,1
41779,292214,13,2
41780,292219,20,3
41781,292220,7,4
41782,292227,1,4
41783,292232,8,4
41784,292245,3,2
41785,292247,13,3
41786,292254,10,3
41787,292264,8,3
41788,292274,3,1
41789,292285,23,4
41790,292286,22,3
41791,292293,11,4
41792,292300,14,4
41793,292311,11,1
41794,292317,16,3
41795,292327,7,1
41796,292330,6,2
41797,292337,18,3
41798,292349,10,4
41799,292361,1,2
41800,292368,16,1
41801,292375,11,1
41802,292376,6,1
41803,292388,4,2
41804,292400,17,3
41805,292413,23,1
41806,292421,9,2
41807,292432,16,4
41808,292445,2,3
41809,292457,9,4
41810,292469,18,3
41811,292474,22,2
41812,292481,16,1
41813,292485,8,3
41814,292491,19,1
41815,292494,17,3
41816,292506,23,4
41817,292508,21,2
41818,292511,19,4
41819,292515,4,3
41820,292517,7,4
41821,292527,15,1
41822,292537,6,3
41823,292550,20,1
41824,292558,14,3
41825,292571,11,3
41826,292580,2,3
41827,292586,10,3
41828,292597,2,4
41829,292599,13,4
41830,292607,5,3
41831,292615,22,1
